GraderBatchID,GraderBatchNo,FarmCode,Orchard,ProductionSite,Owner,Bins,InputKgs,ExportKgs,PackOut,NormExportKgs,NormSFPackOut,RAPPO,CRAPPO,FinalPackOut,Packing site,PackoutDiff,53,58,63,67,72,BulkKgs,53A,58A,63A,67A,72A,BulkKgsA,Prop53,Prop58,Prop63s,m53,m58,m63s,mpa53,mpa58,mpa63s,WAAppleMass,BulkRTEs,53b,58b,63b,67b,72b,BulkARTEs,53Ab,58Ab,63Ab,67Ab,72Ab,UnadjustedRTEs,AdjustedRTEs
5038,44,R1580,Pioneer,A,Pioneer Capital Molly Limited,47,20468.57,16736.24,0.8176555567877971,0,NA,NA,NA,0.8176555567877971,Te Ipu,0,3897.6,9481,24384,3600,1068,0,3897.6,9481,24384,3600,1068,0,0.19686815676206298,0.5180378313071057,0.2850940119308314,1133113.3,3566260.2,2201119.3,54.32772210768567,64.97932328772116,72.87509270295324,65.13339877671223,0,3897.6,9481,24384,3600,1068,0,3897.6,9481,24384,3600,1068,42430.6,42430.6
5039,45,R1580,Pioneer,B,Pioneer Capital Molly Limited,35,15433.1,13001.1,0.8424166240094343,0,NA,NA,NA,0.8424166240094343,Te Ipu,0,3692.8,8854,18672,1935,528,0,3692.8,8854,18672,1935,528,0,0.22822099492058373,0.5163871643957108,0.2553918406837056,1230265,3342736.1,1851534.7,54.32832854934864,65.23939458995277,73.06478434158083,64.7478009352576,0,3692.8,8854,18672,1935,528,0,3692.8,8854,18672,1935,528,33681.8,33681.8
5040,46,R2919,Valley,A,Rockit Orchards Limited,111,47365.01,34044.01,0.7187586363858046,0,NA,NA,NA,0.7187586363858046,Te Ipu,0,6831,22249,47328,5160,2016,1421,6831,22249,47328,5160,2016,1421,0.242338270554748,0.5096867068935701,0.2479750225516819,2797911.3000000003,7070588.4,3860465.6,53.96268587629463,64.83863584260287,72.76346432946941,64.1681364598767,4428.98945924206,7904.313645857929,24506.39705234742,48426.27876103671,5160,2016,4428.98945924206,7904.313645857929,24506.39705234742,48426.27876103671,5160,2016,88012.98945924206,88012.98945924206
5041,47,R2775,Napier Road North,A,ROLP 2,35,15402.77,12883.77,0.8364579877515538,0,NA,NA,NA,0.8364579877515538,Te Ipu,0,5313,7771,14704,858,216,2015,5313,7771,14704,858,216,2015,0.3389151906259177,0.47804381925096157,0.18304099012312078,2631293.9,4481156,1935440.6,55.607555104714805,67.139458228455,75.73331507278135,64.80414914875483,6218.737616243256,7420.624644661648,10743.829080988548,15842.283890593062,858,216,6218.737616243256,7420.624644661648,10743.829080988548,15842.283890593062,858,216,35080.737616243256,35080.737616243256
5042,48,R1580,Pioneer,C,Pioneer Capital Molly Limited,125,54756.63,45232.63,0.8260667247053005,0,NA,NA,NA,0.8260667247053005,Te Ipu,0,4577,20596,58172.8,7107,1800,7843,4577,20596,58172.8,7107,1800,7843,0.218062930186824,0.4980137659783678,0.28392330383480824,2373927,6500700.4,4190480.3000000003,53.522275330297155,64.17529221292055,72.56242943722944,64.23356784660767,24420.25334395062,9902.152000086458,32757.622333966676,65106.27900989749,7107,1800,24420.25334395062,9902.152000086458,32757.622333966676,65106.27900989749,7107,1800,116673.05334395063,116673.05334395063
5043,49,R2926,Mana 1,A,Mana Orchards Limited Partnership,6,2595.04,2105.04,0.8111782477341389,0,NA,NA,NA,0.8111782477341389,Te Ipu,0,667,1463,1968,120,24,554,667,1463,1968,120,24,554,0.39815548670653506,0.4570934505367822,0.14475106275668276,589141.8,818533.4,292147.3,53.30635179153095,64.5124054224464,72.70963165754107,61.23721089415665,1809.357388786182,1387.4055717582278,2290.045412094498,2229.906404933456,120,24,1809.357388786182,1387.4055717582278,2290.045412094498,2229.906404933456,120,24,6051.357388786182,6051.357388786182
5044,51,R2926,Mana 1,B,Mana Orchards Limited Partnership,142,62566.49,51493.49,0.8230202781073382,0,NA,NA,NA,0.8230202781073382,Te Ipu,0,19251,46151,51936,2622,324,8252,19251,46151,51936,2622,324,8252,0.37591155891821565,0.45733368323396895,0.1667547578478154,21600280.5,31825351.6,13102175.8,53.095946324628336,64.30247306700718,72.60271189821793,61.47391444559847,26847.159724317324,29343.157664494458,58429.11044109271,56412.89161873016,2622,324,26847.159724317324,29343.157664494458,58429.11044109271,56412.89161873016,2622,324,147131.15972431732,147131.15972431732
5045,52,R2919,Valley,B,Rockit Orchards Limited,82,35406.17,30214.17,0.8533588919671345,0,NA,NA,NA,0.8533588919671345,Te Ipu,0,4140,15675,38784,4596,1320,4311,4140,15675,38784,4596,1320,4311,0.2213835965359144,0.5419663779928681,0.23665002547121752,2964347.5,8643656.1,4233875.8,54.56992562865874,64.99722600293266,72.9123751463801,64.56191299032093,13354.622873849172,7096.494442193519,22912.75658840074,41944.371843254914,4596,1320,13354.622873849172,7096.494442193519,22912.75658840074,41944.371843254914,4596,1320,77869.62287384918,77869.62287384918
5046,50,R2926,Mana 1,A,Mana Orchards Limited Partnership,74,32302.65,26687.65,0.8261752518756201,0,NA,NA,NA,0.8261752518756201,Te Ipu,0,9407,20995,29232,2259,456,3591,9407,20995,29232,2259,456,3591,0.36646598613620074,0.46799073985396444,0.1655432740098348,5912682.5,9148627.4,3650721.6,53.283250876386674,64.55925452864673,72.82944520916871,61.79605717248508,11622.10071097839,13666.104598022936,26434.035510388065,31155.960602567393,2259,456,11622.10071097839,13666.104598022936,26434.035510388065,31155.960602567393,2259,456,73971.1007109784,73971.1007109784
5047,53,R2919,Valley,C,Rockit Orchards Limited,96,41514.47,31519.47,0.7592405732266364,0,NA,NA,NA,0.7592405732266364,Te Ipu,0,3795,11533,38432,6549,2244,5753,3795,11533,38432,6549,2244,5753,0.23639310313780218,0.5130554179984693,0.25055147886372847,2861066.4,7437768.100000001,4060746.2,54.486124547705195,65.26361689992542,72.96282813763364,64.64494080043218,17798.763302329568,8002.504889052922,20664.751945932512,42891.50646734413,6549,2244,17798.763302329568,8002.504889052922,20664.751945932512,42891.50646734413,6549,2244,80351.76330232956,80351.76330232956
5048,54,R2850,IND - Korokipo,H,Apatu Farms,39,16628.39,14068.39,0.84604643023167,0,NA,NA,NA,0.84604643023167,Te Ipu,0,575,2565,17664,4395,2304,1808,575,2565,17664,4395,2304,1808,0.1377400436965771,0.5227682164897083,0.3394917398137146,402410.4,1823162.8,1313707,55.99142896897176,66.83883124977088,74.1620751947612,67.83089041358427,5330.904515556582,1309.279020915044,5351.827445874447,19473.79804876709,4395,2304,5330.904515556582,1309.279020915044,5351.827445874447,19473.79804876709,4395,2304,32833.904515556584,32833.904515556584
5049,55,R1149,Steel,B,Rakete,36,15683.67,12589.67,0.8027247449098329,0,NA,NA,NA,0.8027247449098329,Te Ipu,0,3174,6840,15312,900,672,2049,3174,6840,15312,900,672,2049,0.26229975677262435,0.529698901283234,0.20800134194414158,1748196,4240350.9,1861760.2,55.89934130587709,67.14090347710432,75.07097580645161,65.84171014006542,6224.018166117349,4806.558451120976,10136.85558415925,16606.604130837124,900,672,6224.018166117349,4806.558451120976,10136.85558415925,16606.604130837124,900,672,33122.01816611735,33122.01816611735
5050,57,R2919,Valley,A,Rockit Orchards Limited,16,6939.73,4791.73,0.6904778716174836,0,NA,NA,NA,0.6904778716174836,Te Ipu,0,1127,2736,5760,435,120,883,1127,2736,5760,435,120,883,0.2882744392079128,0.5014866805558365,0.21023888023625073,772907.7000000001,1611345.9000000001,758342.7000000001,54.23152539994387,64.99196950752228,72.95965941889553,63.5651267218188,2778.252936910796,1927.8993073656966,4129.256843075898,6344.096786469201,435,120,2778.252936910796,1927.8993073656966,4129.256843075898,6344.096786469201,435,120,12956.252936910796,12956.252936910796
5051,58,R2919,Valley,B,Rockit Orchards Limited,34,14851.98,11911.98,0.8020465958074277,0,NA,NA,NA,0.8020465958074277,Te Ipu,0,2352,8246,14368,1185,468,1660,2352,8246,14368,1185,468,1660,0.26921574199048093,0.5164275058606237,0.21435675214889535,1635773.8,3756880.5,1750265.1,53.953882182201994,64.59782832972247,72.50476801988401,63.42721638133125,5234.346057439763,3761.1683576885944,10949.160279255006,15490.017420496162,1185,468,5234.346057439763,3761.1683576885944,10949.160279255006,15490.017420496162,1185,468,31853.34605743976,31853.34605743976
5052,59,R2534,Stock Road South,A,ROLP 1,25,10719.1,8708.1,0.8123909656594304,0,NA,NA,NA,0.8123909656594304,Te Ipu,0,6117.6,8246,6640,135,48,1462,6117.6,8246,6640,135,48,1462,0.41807493272614366,0.45505278410267025,0.1268722831711861,2778554.5,3617286.3000000003,1134949,55.02850890222407,65.81790607543806,74.06832865626835,62.353879528048026,4689.363391871593,8078.105284585157,10379.90786714031,7234.950240146127,135,48,4689.363391871593,8078.105284585157,10379.90786714031,7234.950240146127,135,48,25875.96339187159,25875.96339187159
5053,56,R1149,Steel,B,Rakete,25,10823.75,8103.75,0.7487007737614043,0,NA,NA,NA,0.7487007737614043,Te Ipu,0,2002.2,4313,10384,606,348,1196,2002.2,4313,10384,606,348,1196,0.29307684394609607,0.49699105030346674,0.2099321057504372,1262950.7,2572026,1222468.3,55.412017374517376,66.5465976714101,74.87861693005023,65.03246836745191,3678.16270864043,3080.1843181685613,6141.013947754252,11156.164442717618,606,348,3678.16270864043,3080.1843181685613,6141.013947754252,11156.164442717618,606,348,21331.36270864043,21331.36270864043
5054,60,R2919,Valley,C,Rockit Orchards Limited,97,42157.35,32677.35,0.7751281804952161,0,NA,NA,NA,0.7751281804952161,Te Ipu,0,10494.8,20235,40624,3534,1476,3541,10494.8,20235,40624,3534,1476,3541,0.3270524683318573,0.491983281304475,0.1809642503636677,4412631.3,8011254.2,3295254.1,54.06775023586928,65.25416795634112,72.97165729217414,62.9922121014182,11242.659630047438,14171.73958262194,25766.20057538009,42658.5194720454,3534,1476,11242.659630047438,14171.73958262194,25766.20057538009,42658.5194720454,3534,1476,87606.45963004744,87606.45963004744
5055,62,R2919,Valley,B,Rockit Orchards Limited,85,37014.32,28499.32,0.7699538989234437,0,NA,NA,NA,0.7699538989234437,Te Ipu,0,6003,19551,34784,3528,1128,3404,6003,19551,34784,3528,1128,3404,0.29092766896880923,0.5058249675561987,0.20324736347499217,4202089.9,8775695.6,3965898.7,53.86327966775195,64.69843409023886,72.7661131701589,63.18592237354376,10774.5519005837,9137.61526862027,25001.03736554533,36973.899266418106,3528,1128,10774.5519005837,9137.61526862027,25001.03736554533,36973.899266418106,3528,1128,75768.5519005837,75768.5519005837
5056,61,R2933,IND - Braemark,A,Braemark Vineyard Limited,22,9306.62,6957.620000000001,0.747599020911996,0,NA,NA,NA,0.747599020911996,Te Ipu,0,1104,3458,9776,1560,624,328,1104,3458,9776,1560,624,328,0.21726507092198583,0.5169547872340425,0.26578014184397164,522679.3,1495191.2,860334.7000000001,53.318300520248904,64.10251661307609,71.74238659106071,63.790008865248225,1028.374210428082,1327.4297957629983,3989.622971148826,10049.321443516257,1560,624,1028.374210428082,1327.4297957629983,3989.622971148826,10049.321443516257,1560,624,17550.374210428083,17550.374210428083
5057,63,R1580,Pioneer,A,Pioneer Capital Molly Limited,28,12035.26,9617.26,0.7990903395522821,0,NA,NA,NA,0.7990903395522821,Te Ipu,0,1587,3268,11696,2208,720,1486,1587,3268,11696,2208,720,1486,0.21913930774203694,0.4992923662921741,0.28156832596578896,679842.3,1871454.5,1185904,54.20525434539946,65.49042903135498,73.59007136208501,65.29800639491202,4551.440639742987,2584.3995510222517,5540.499567055643,12977.541521665093,2208,720,4551.440639742987,2584.3995510222517,5540.499567055643,12977.541521665093,2208,720,24030.44063974299,24030.44063974299
5058,64,R1580,Pioneer,B,Pioneer Capital Molly Limited,60,25663.61,19982.61,0.7786359752193865,0,NA,NA,NA,0.7786359752193865,Te Ipu,0,2231,9576,25664,4011,1056,2785,2231,9576,25664,4011,1056,2785,0.2114019843385423,0.5103959676246789,0.2782020480367788,1639434.7,4760229.5,2903542.6,53.693862378410245,64.57437904418248,72.26158134441651,64.4128116540078,8647.348030573716,4059.066532929269,13989.571565452032,28069.709932192414,4011,1056,8647.348030573716,4059.066532929269,13989.571565452032,28069.709932192414,4011,1056,51185.34803057372,51185.34803057372
5059,65,R1936,Wharerangi,D,ROLP 1,67,29037.32,21081.32,0.7260077720671192,0,NA,NA,NA,0.7260077720671192,Te Ipu,0,5635,9424,25200,4065,2016,2461,5635,9424,25200,4065,2016,2461,0.2503561417214282,0.5081174053188207,0.24152645295975106,2102290.6,5095771.2,2703383.1,55.12614327669394,65.83683720930233,73.47946780462614,65.0012466601456,7572.162462874484,7530.737378693083,13271.547543288354,27028.877540893045,4065,2016,7572.162462874484,7530.737378693083,13271.547543288354,27028.877540893045,4065,2016,53912.16246287448,53912.16246287448
5060,66,R1936,Wharerangi,B,ROLP 1,53,22820.43,17809.43,0.7804160570155777,0,NA,NA,NA,0.7804160570155777,Te Ipu,0,8717,13528,19072,1692,480,1840,8717,13528,19072,1692,480,1840,0.30235540868830446,0.5148401309733979,0.18280446033829764,3251450.3000000003,6592079.8,2616300.7,54.08807099843631,64.40093591246581,71.98516164534324,62.66921571881963,5872.101569790178,10492.461669993143,16551.19354127987,20145.446358517165,1692,480,5872.101569790178,10492.461669993143,16551.19354127987,20145.446358517165,1692,480,49361.101569790175,49361.101569790175
5061,67,R2710,IND - Cypress,A,Griffiths Orchards Ltd,75,33298.06,24039.059999999998,0.7219357524132036,0,NA,NA,NA,0.7219357524132036,Te Ipu,0,1541,8683,31712,9294,3624,538,1541,8683,31712,9294,3624,538,0.18964752151328212,0.5016749471412786,0.30867753134543935,1161695,3704763.7,2545837.9,53.29854101670031,64.25522833307318,71.76225899199459,64.49457143105744,1668.357469667363,1857.3998591205861,9519.973145408132,32226.984465138645,9294,3624,1668.357469667363,1857.3998591205861,9519.973145408132,32226.984465138645,9294,3624,56522.35746966736,56522.35746966736
5063,69,R1230,Home Block,E,ROLP 1,72,30255.58,22851.58,0.7552848102730141,0,NA,NA,NA,0.7552848102730141,Te Ipu,0,12374,16777,23248,1929,264,2935,12374,16777,23248,1929,264,2935,0.39412734462364973,0.44550251130760926,0.16037014406874103,5581565.8,7588108.9,3079790.6,54.42191281286259,65.45423013887691,73.79925716476565,62.444385392528716,9400.3647615408,16078.940801959805,20964.886108473984,24755.537851107016,1929,264,9400.3647615408,16078.940801959805,20964.886108473984,24755.537851107016,1929,264,63992.364761540804,63992.364761540804
5064,70,R2919,Valley,B,Rockit Orchards Limited,30,13096.88,9901.88,0.7560487688670889,0,NA,NA,NA,0.7560487688670889,Te Ipu,0,2047,6859,11456,1410,300,1389,2047,6859,11456,1410,300,1389,0.25071906880589634,0.5026852725720192,0.2465956586220844,1206270.7,2879515.1,1579181.4000000001,54.05649563074165,64.35964998547195,71.95103881902679,63.64845624915735,4364.59918073312,3141.2882423043857,9053.01972883444,12532.291209594294,1410,300,4364.59918073312,3141.2882423043857,9053.01972883444,12532.291209594294,1410,300,26436.59918073312,26436.59918073312
5065,71,R2919,Valley,C,Rockit Orchards Limited,108,46845.22,33973.22,0.7252227655244228,0,NA,NA,NA,0.7252227655244228,Te Ipu,0,6693,23085,40384,4932,1308,4397,6693,23085,40384,4932,1308,4397,0.2954184487536315,0.4916121243899242,0.21296942685644432,5215803,10409637.200000001,5046844.9,53.82276822107794,64.5498849719406,72.24123473755029,63.018919133136,13954.539558860863,10815.428429549862,29945.220837414825,43355.890291896176,4932,1308,13954.539558860863,10815.428429549862,29945.220837414825,43355.890291896176,4932,1308,90356.53955886087,90356.53955886087
5066,68,R2710,IND - Cypress,A,Griffiths Orchards Ltd,67,29704.21,22422.210000000003,0.7548495650953182,0,NA,NA,NA,0.7548495650953182,Te Ipu,0,851,7068,30128,9531,4224,0,851,7068,30128,9531,4224,0,0.16668488478859692,0.4955729963709501,0.33774211884045297,813635.2000000001,2922864.9,2220382.6,53.356626664043546,64.4697465646161,71.86169331348307,65.11392921166544,0,851,7068,30128,9531,4224,0,851,7068,30128,9531,4224,51802,51802
5067,72,R2775,Napier Road North,B,ROLP 2,126,55499.35,38777.35,0.6986991739542896,0,NA,NA,NA,0.6986991739542896,Te Ipu,0,30153,35948,35520,1182,108,3216,30153,35948,35520,1182,108,3216,0.43566539610981664,0.4212117566609259,0.14312284722925742,15031074.4,17684097.900000002,6806477.800000001,54.61297465020038,66.45708686273478,75.2787396175498,62.559597083628816,10281.396140390403,34632.24852206513,40278.6449292207,36991.50268910457,1182,108,10281.396140390403,34632.24852206513,40278.6449292207,36991.50268910457,1182,108,113192.3961403904,113192.3961403904
5068,74,R2926,Mana 1,B,Mana Orchards Limited Partnership,75,33055.97,23808.97,0.7202623308285916,0,NA,NA,NA,0.7202623308285916,Te Ipu,0,7061,18183,25776,2361,612,3466,7061,18183,25776,2361,612,3466,0.34036946471406593,0.4713794666904348,0.1882510685954993,4670292,7820690,3518348.7,53.173012114035885,64.2942641751412,72.42679196344024,62.03988661068247,11173.456914098226,10864.103548857292,23449.938161256174,27879.41520398476,2361,612,11173.456914098226,10864.103548857292,23449.938161256174,27879.41520398476,2361,612,65166.45691409823,65166.45691409823
5069,73,R2873,IND - Waipatu,C,Apatu Farms,28,12100.52,10462.52,0.8646339165589578,0,NA,NA,NA,0.8646339165589578,Te Ipu,0,1886,5263,12864,1854,396,1446,1886,5263,12864,1854,396,1446,0.23012592521388062,0.5079578692959449,0.2619162054901745,928970.8,2459681.3000000003,1418501.2,55.43446712018141,66.49584482292512,74.3722120274734,66.01328325620358,4380.936468158816,2894.167058038278,7488.331153886855,14011.438256233683,1854,396,4380.936468158816,2894.167058038278,7488.331153886855,14011.438256233683,1854,396,26643.936468158816,26643.936468158816
5070,75,R2933,IND - Braemark,A,Braemark Vineyard Limited,102,42603.73,29595.730000000003,0.6946746212127436,0,NA,NA,NA,0.6946746212127436,Te Ipu,0,4071,16625,40192,7848,3228,511,4071,16625,40192,7848,3228,511,0.25532313254567757,0.517126132524157,0.2275507349301655,6312089.9,15477378.100000001,7664202.1,53.20327627042928,64.41044100327518,72.48432038284028,63.38620978328707,1612.3380834634931,4482.667210192593,17458.782157422887,40558.888715848014,7848,3228,1612.3380834634931,4482.667210192593,17458.782157422887,40558.888715848014,7848,3228,73576.33808346349,73576.33808346349
5071,76,R2934,IND - Kararua,F,Howatson Rural Holdings Limited,65,28741.93,20105.93,0.6995330515382927,0,NA,NA,NA,0.6995330515382927,Te Ipu,0,2116,7315,26192,7383,2964,491,2116,7315,26192,7383,2964,491,0.20882531543080765,0.5011903958668684,0.2899842887023239,1170266.1,3354236.9,2160212.2,54.016436648973006,64.50827740061926,71.80362971580523,64.43285299815898,1524.0672332607378,2434.2638207234318,8078.847859965672,26633.955552571635,7383,2964,1524.0672332607378,2434.2638207234318,8078.847859965672,26633.955552571635,7383,2964,47494.067233260736,47494.067233260736
5073,77,R2900,Sim 1,D,Rakete,36,15927.46,11505.46,0.7223662781133966,0,NA,NA,NA,0.7223662781133966,Te Ipu,0,322,2603,12416,4401,2520,1508,322,2603,12416,4401,2520,1508,0.17769533309005392,0.5155293354417548,0.3067753314681912,476617.5,1661158.4000000001,1104578.6,54.37735310895607,65.32535294348972,72.99620671424796,65.7331731743908,4588.246473357554,1137.3099853825358,4968.375655252996,13823.560832722023,4401,2520,4588.246473357554,1137.3099853825358,4968.375655252996,13823.560832722023,4401,2520,26850.246473357554,26850.246473357554
5076,78,R2851,IND - Dartmoor,C,Apatu Farms,21,9212.13,7380.129999999999,0.8011317686571944,0,NA,NA,NA,0.8011317686571944,Te Ipu,0,506,3591,9472,1740,444,1039,506,3591,9472,1740,444,1039,0.22163604148832394,0.4980788755947522,0.28028508291692383,588944,1592022.4000000001,998756.1,52.90074553130333,63.63253527319238,70.93942041338163,63.30199478409747,3282.6769631626667,1233.559527600286,5226.032050752857,10392.085384809523,1740,444,3282.6769631626667,1233.559527600286,5226.032050752857,10392.085384809523,1740,444,19035.676963162667,19035.676963162667
5077,79,R2929,IND - Colaghty Orchard,A,Caithness Ltd,26,11025.8,8882.8,0.8056376861542927,0,NA,NA,NA,0.8056376861542927,Te Ipu,0,966,3914,11296,2775,996,611,966,3914,11296,2775,996,611,0.2635923417601544,0.5052990746006307,0.23110858363921488,829178.5,1903193.5,975619,54.20884544979079,64.90667416956552,72.7476698232794,63.89892984542212,1912.3950948101008,1470.0927014116269,4880.33147167833,11737.970921720145,2775,996,1912.3950948101008,1470.0927014116269,4880.33147167833,11737.970921720145,2775,996,21859.3950948101,21859.3950948101
5078,80,R2886,Sim 2,A,Rakete,39,17327.62,12671.619999999999,0.7312960464276109,0,NA,NA,NA,0.7312960464276109,Te Ipu,0,2622,10070,16768,1647,276,732,2622,10070,16768,1647,276,732,0.26360332096262,0.516524467230363,0.21987221180701688,1874267.8,4380663.4,2099193.9,54.4070306830387,64.89679416906166,73.05609730632699,63.92566170562804,2290.1601030609418,3225.6938087029603,11252.923727105786,17271.542567252196,1647,276,2290.1601030609418,3225.6938087029603,11252.923727105786,17271.542567252196,1647,276,33673.160103060945,33673.160103060945
5079,81,R2926,Mana 1,A,Mana Orchards Limited Partnership,84,36997.11,27525.11,0.743980002762378,0,NA,NA,NA,0.743980002762378,Te Ipu,0,11070.6,22325,26576,2823,708,4253,11070.6,22325,26576,2823,708,4253,0.36912912949449905,0.4587073362878426,0.17216353421765831,6459774.7,9722754.9,4113730.2,53.229957315666304,64.4719367929658,72.67946149361319,61.7352311543574,13778.194138015515,16156.532808171876,28645.158731905864,28948.102597937774,2823,708,13778.194138015515,16156.532808171876,28645.158731905864,28948.102597937774,2823,708,77280.79413801551,77280.79413801551
5081,82,R2779,IND - SSL,A,Riverland Fruit Company Ltd,71,30470.11,21697.109999999997,0.7120784926605122,0,NA,NA,NA,0.7120784926605122,Te Ipu,0,1060.8,3800,22704,11073,7020,785,1060.8,3800,22704,11073,7020,785,0.15497364181018974,0.5031363899447807,0.3418899682450295,531294.1,2068752,1560717.9000000001,53.6281518118502,64.31886581270986,71.40912792825769,65.08617641997904,2412.1865599683138,1434.625335923883,5013.658837655777,23528.702386388653,11073,7020,2412.1865599683138,1434.625335923883,5013.658837655777,23528.702386388653,11073,7020,48069.98655996831,48069.98655996831
5083,83,R2926,Mana 1,A,Mana Orchards Limited Partnership,69,30116.72,20157.72,0.6693198993781527,0,NA,NA,NA,0.6693198993781527,Te Ipu,0,7877.2,15124,19712,2373,444,3390,7877.2,15124,19712,2373,444,3390,0.3849599749895104,0.4513282709030926,0.16371175410739702,4943220.9,7062409.4,2895624.7,52.82178280243207,64.36932654009863,72.7580456304337,61.29731630864919,11060.84313032694,12135.181894813557,20116.07120474081,21522.790030772576,2373,444,11060.84313032694,12135.181894813557,20116.07120474081,21522.790030772576,2373,444,56591.04313032694,56591.04313032694
5084,84,R2926,Mana 1,A,Mana Orchards Limited Partnership,52,23066.89,16924.89,0.7337309017383791,0,NA,NA,NA,0.7337309017383791,Te Ipu,0,5645,10944,18208,2367,924,2387,5645,10944,18208,2367,924,2387,0.34630407852388373,0.4638528151357631,0.18984310634035315,3112274.4,5059133.100000001,2334520.6,53.268654366206825,64.6468488844591,72.88771425895283,62.27100519817679,7666.48937945806,8299.936540066365,14500.12268087005,19663.430158521645,2367,924,7666.48937945806,8299.936540066365,14500.12268087005,19663.430158521645,2367,924,45754.48937945806,45754.48937945806
5086,85,R2329,IND - Longlands,C,Longlands Orchard Limited Partnership,61,26660.99,21600.99,0.8102095983682527,0,NA,NA,NA,0.8102095983682527,Te Ipu,0,70.19999999999999,380,16528,13854,7428,2807,70.19999999999999,380,16528,13854,7428,2807,0.06560827997544075,0.4796070520129813,0.4547846680115779,84905.8,734555.4,769174.1,56.75521390374332,67.16856254572056,74.17300867888139,69.67087536181037,8057.88641357774,598.8640678323086,4244.619148271475,20192.603197473956,13854,7428,8057.88641357774,598.8640678323086,4244.619148271475,20192.603197473956,13854,7428,46318.08641357774,46318.08641357774
5087,86,R2872,IND - Korokipo Verries,B,Apatu Farms,30,13043.4,8072.4000000000005,0.61888771332628,0,NA,NA,NA,0.61888771332628,Te Ipu,0,208.6,1235,8784,3912,2316,518,208.6,1235,8784,3912,2316,518,0.10009408107334233,0.5208410029860514,0.3790649159406062,137599.6,849757.8,684620.3,56.231957498978346,66.73665279195791,73.87723103485487,68.39193766106271,1514.798433017378,360.22235716421335,2023.9691351744702,9358.206940678694,3912,2316,1514.798433017378,360.22235716421335,2023.9691351744702,9358.206940678694,3912,2316,17970.398433017377,17970.398433017377
5088,87,R2872,IND - Korokipo Verries,D,Apatu Farms,28,12166.46,7422.46,0.6100755684069155,0,NA,NA,NA,0.6100755684069155,Te Ipu,0,485.8,2071,9248,3108,1428,206,485.8,2071,9248,3108,1428,206,0.13838366506520247,0.5333447723633036,0.3282715625714939,273150.3,1253895.7,854566,56.44767513949163,67.23301340482574,74.44603188431049,68.10832761381835,604.9186853274169,569.5108647420319,2393.6302185242603,9446.577602061125,3108,1428,604.9186853274169,569.5108647420319,2393.6302185242603,9446.577602061125,3108,1428,16945.718685327418,16945.718685327418
5089,88,R1856,IND - Norton,B,X Fruit Limited,30,12845.62,9462.62,0.736641750261957,0,NA,NA,NA,0.736641750261957,Te Ipu,0,3986.6,8455,8352,840,108,1648,3986.6,8455,8352,840,108,1648,0.4010280283192707,0.4348188019267449,0.16415316975398442,2643329.4,3479720.3000000003,1483055.3,53.271451027811366,64.67761379900003,73.01734528088228,61.47241618982964,5361.754432787872,6136.81380851303,10786.391638690237,9232.148985584607,840,108,5361.754432787872,6136.81380851303,10786.391638690237,9232.148985584607,840,108,27103.354432787874,27103.354432787874
5090,89,R2712,Napier Road South,A,ROLP 2,9,3918.14,2792.14,0.7126187425666259,0,NA,NA,NA,0.7126187425666259,Te Ipu,0,738.4,1805,2992,381,60,475,738.4,1805,2992,381,60,475,0.2919573321522164,0.4757317388255269,0.23231092902225667,448669.5,878389.7000000001,480343.4,56.72180783817952,68.15033749709055,76.31766761995551,66.71105451592662,1424.0518410231348,1154.1623763515668,2482.466658507629,3322.8228061639393,381,60,1424.0518410231348,1154.1623763515668,2482.466658507629,3322.8228061639393,381,60,7400.451841023135,7400.451841023135
5092,91,R1580,Pioneer,A,Pioneer Capital Molly Limited,53,23148.42,17228.42,0.7442590034222638,0,NA,NA,NA,0.7442590034222638,Te Ipu,0,1840,5073,20704,5226,2004,2273,1840,5073,20704,5226,2004,2273,0.21969944300992292,0.514518347035487,0.26578220995458995,1199016.6,3382347.2,1961842.9000000001,53.99273202143468,65.03638356375103,73.02597803833986,64.73359154720565,7022.6290421178355,3382.867689018597,8686.271486593874,22570.489866505362,5226,2004,7022.6290421178355,3382.867689018597,8686.271486593874,22570.489866505362,5226,2004,41869.629042117835,41869.629042117835
5093,92,R1580,Pioneer,B,Pioneer Capital Molly Limited,37,16050.14,12678.14,0.789908374631,0,NA,NA,NA,0.789908374631,Te Ipu,0,575,2907,14672,4392,2136,1766,575,2907,14672,4392,2136,1766,0.1700290948620392,0.5135562873677143,0.3164146177702465,588265.3,2103170.3,1441022.1,55.30888491914254,65.46833618677043,72.8046329510433,66.06224541995716,5346.472826570009,1484.055935406187,5652.714735325663,16363.702155838158,4392,2136,5346.472826570009,1484.055935406187,5652.714735325663,16363.702155838158,4392,2136,30028.47282657001,30028.47282657001
5094,93,R2880,Manahi,D,Rakete,26,11052.21,7800.209999999999,0.7057602054249783,0,NA,NA,NA,0.7057602054249783,Te Ipu,0,1817,3629,10256,1908,516,433,1817,3629,10256,1908,516,433,0.20777638540796436,0.5380465051517683,0.25417710944026733,664430,2049265.1,1081313.3,55.65672641983582,66.28922494662612,74.04226924130376,66.05068922305765,1311.114252079126,2089.4185801538674,4334.440441185849,10589.25523073941,1908,516,1311.114252079126,2089.4185801538674,4334.440441185849,10589.25523073941,1908,516,19437.114252079125,19437.114252079125
